SESSION_ID,CREATED_ON,USER_NAME,AUTHENTICATION_METHOD,LOGIN_EVENT_ID,CLIENT_APPLICATION_VERSION,CLIENT_APPLICATION_ID,CLIENT_ENVIRONMENT,CLIENT_BUILD_ID,CLIENT_VERSION,CLOSED_REASON
388466907103306,2023-10-30 07:01:44.199000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907152450,2023-11-01 12:13:37.829000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907185946,2023-11-02 10:05:53.826000-08:00,HECLOUD,OAuth,5927551521,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907181766,2023-11-02 10:05:53.788000-08:00,HECLOUD,OAuth,5927551521,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907115594,2023-10-30 12:32:49.274000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907164362,2023-11-02 10:05:54.654000-08:00,HECLOUD,OAuth,5927551521,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907123722,2023-10-30 06:58:14.508000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907164358,2023-11-02 10:05:49.475000-08:00,HECLOUD,OAuth,5927551521,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
5927546917,2023-10-19 09:54:20.266000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907136066,2023-10-30 12:28:20.468000-08:00,HECLOUD,Password,5927546909,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907152414,2023-11-01 12:06:33.278000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907115530,2023-10-27 12:49:14.750000-08:00,HECLOUD,Password,5927544841,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907152438,2023-11-01 12:13:19.266000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
5927546897,2023-10-19 09:49:36.780000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907123774,2023-10-30 07:25:29.919000-08:00,HECLOUD,OAuth,5927546897,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927542797,2023-10-19 09:49:03.897000-08:00,HECLOUD,OAuth,5927535109,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907123790,2023-10-30 12:32:52.526000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927551005,2023-10-19 09:53:44.219000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927546901,2023-10-19 09:49:36.797000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907086858,2023-10-24 11:52:04.282000-08:00,HECLOUD,Password,5927541769,3.1.0,PythonConnector 3.1.0,"{""APPLICATION"":""schemachange"",""OS"":""Windows"",""OS_VERSION"":""Windows-10-10.0.17763-SP0"",""PYTHON_VERSION"":""3.11.4"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""MSC v.1934 64 bit (AMD64)"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907156514,2023-11-01 12:13:18.883000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
5927563277,2023-10-19 09:53:44.054000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907156538,2023-11-01 12:16:29.703000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907136054,2023-10-30 07:28:25.903000-08:00,HECLOUD,Password,5927546901,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907152390,2023-11-01 07:42:50.399000-08:00,HECLOUD,Password,5927549445,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907160610,2023-11-01 12:08:44.862000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907131982,2023-10-30 07:25:45.604000-08:00,HECLOUD,OAuth,5927546897,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907115578,2023-10-30 07:25:46.013000-08:00,HECLOUD,OAuth,5927546897,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907127814,2023-10-30 06:58:07.516000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927563313,2023-10-19 12:15:26.234000-08:00,HECLOUD,Password,5927535625,3.1.0,PythonConnector 3.1.0,"{""APPLICATION"":""schemachange"",""OS"":""Windows"",""OS_VERSION"":""Windows-10-10.0.17763-SP0"",""PYTHON_VERSION"":""3.11.4"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""MSC v.1934 64 bit (AMD64)"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907164678,2023-11-01 09:26:52.877000-08:00,HECLOUD,Password,5927550981,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907148322,2023-11-01 12:08:45.740000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907131938,2023-10-30 07:01:24.467000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907107342,2023-10-26 11:09:42.172000-08:00,HECLOUD,Password,5927543821,3.1.0,PythonConnector 3.1.0,"{""APPLICATION"":""schemachange"",""OS"":""Windows"",""OS_VERSION"":""Windows-10-10.0.17763-SP0"",""PYTHON_VERSION"":""3.11.4"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""MSC v.1934 64 bit (AMD64)"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
5927551013,2023-10-19 09:54:59.717000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927596041,2023-10-24 11:49:48.329000-08:00,HECLOUD,Password,5927541257,3.1.0,PythonConnector 3.1.0,"{""APPLICATION"":""schemachange"",""OS"":""Windows"",""OS_VERSION"":""Windows-10-10.0.17763-SP0"",""PYTHON_VERSION"":""3.11.4"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""MSC v.1934 64 bit (AMD64)"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907123738,2023-10-30 07:00:38.586000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907086854,2023-10-24 11:46:05.391000-08:00,HECLOUD,Password,5927541765,3.1.0,PythonConnector 3.1.0,"{""APPLICATION"":""schemachange"",""OS"":""Windows"",""OS_VERSION"":""Windows-10-10.0.17763-SP0"",""PYTHON_VERSION"":""3.11.4"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""MSC v.1934 64 bit (AMD64)"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907131970,2023-10-30 07:25:29.999000-08:00,HECLOUD,OAuth,5927546897,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907115598,2023-10-30 12:32:49.497000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907189898,2023-11-02 09:29:26.213000-08:00,HECLOUD,Password,5927552005,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
5927555101,2023-10-19 09:53:39.609000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927555089,2023-10-19 09:49:03.996000-08:00,HECLOUD,OAuth,5927535109,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907168778,2023-11-01 12:06:30.751000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
5927563305,2023-10-19 10:52:24.362000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927555097,2023-10-19 09:49:36.773000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927563269,2023-10-19 09:49:36.791000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907132006,2023-10-30 12:32:52.437000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907123794,2023-10-30 12:34:47.219000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907156510,2023-11-01 12:11:41.363000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907136062,2023-10-30 09:24:39.624000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927542793,2023-10-19 09:49:03.085000-08:00,HECLOUD,OAuth,5927535109,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927546893,2023-10-19 09:49:03.896000-08:00,HECLOUD,OAuth,5927535109,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907131954,2023-10-30 07:12:36.515000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907103282,2023-10-30 06:58:15.933000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907107334,2023-10-26 10:38:21.096000-08:00,HECLOUD,Password,5927543813,3.1.0,PythonConnector 3.1.0,"{""APPLICATION"":""schemachange"",""OS"":""Windows"",""OS_VERSION"":""Windows-10-10.0.17763-SP0"",""PYTHON_VERSION"":""3.11.4"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""MSC v.1934 64 bit (AMD64)"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907127858,2023-10-30 12:32:49.369000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907115606,2023-10-30 12:32:49.544000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907123726,2023-10-30 06:58:14.615000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907119626,2023-10-27 12:25:57.403000-08:00,HECLOUD,Password,5927545353,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907127854,2023-10-30 12:32:49.344000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907103270,2023-10-30 06:58:07.644000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907168838,2023-11-01 12:25:19.624000-08:00,HECLOUD,OAuth,5927549969,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,UNKNOWN
388466907127870,2023-10-30 12:32:52.861000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907152398,2023-11-01 10:23:33.925000-08:00,HECLOUD,Password,5927549453,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907103294,2023-10-30 06:58:24.712000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927555085,2023-10-19 09:49:03.935000-08:00,HECLOUD,OAuth,5927535109,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907127850,2023-10-30 12:32:49.314000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907160586,2023-11-01 09:28:59.297000-08:00,HECLOUD,Password,5927550473,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907123782,2023-10-30 12:32:47.497000-08:00,HECLOUD,OAuth,5927546913,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927551001,2023-10-19 09:53:23.390000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927542833,2023-10-20 10:37:46.661000-08:00,HECLOUD,Password,5927536649,3.1.0,PythonConnector 3.1.0,"{""APPLICATION"":""schemachange"",""OS"":""Windows"",""OS_VERSION"":""Windows-10-10.0.17763-SP0"",""PYTHON_VERSION"":""3.11.4"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""MSC v.1934 64 bit (AMD64)"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907148306,2023-11-01 10:15:48.194000-08:00,HECLOUD,Password,5927548945,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907160582,2023-11-01 09:19:44.101000-08:00,HECLOUD,Password,5927550469,3.3.1,PythonConnector 3.3.1,"{""APPLICATION"":""PythonConnector"",""OS"":""Linux"",""OS_VERSION"":""Linux-6.2.0-1015-azure-x86_64-with-glibc2.35"",""PYTHON_VERSION"":""3.10.13"",""PYTHON_RUNTIME"":""CPython"",""PYTHON_COMPILER"":""GCC 11.4.0"",""OCSP_MODE"":""FAIL_OPEN"",""TRACING"":30,""LOGIN_TIMEOUT"":120,""NETWORK_TIMEOUT"":null}",0,0,LOGOUT
388466907103274,2023-10-30 06:58:15.696000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
388466907131922,2023-10-30 06:58:14.631000-08:00,HECLOUD,OAuth,5927546373,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
5927551021,2023-10-19 10:41:31.772000-08:00,HECLOUD,OAuth,5927535621,1.1.5,Go 1.1.5,"{""APPLICATION"":""Snowflake Web App""}",,0,ABANDONED
